Dates,Asia_50_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_AUD_Hedged_fund_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Core_SPASX_200_Volume,Edge_MSCI_Australia_Minimum_Volatility_Volume,Edge_MSCI_Australia_Multifactor_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_AUD_Hedged_Volume,Global_100_Volume,Global_Consumer_Staples_Volume,Global_Healthcare_Volume,JP_Morgan_USD_Emerging_Markets_Bond_AUD_Hedged_E_Volume,MSCI_Emerging_Markets_Volume,SP_500_Volume,SP_Mid_Cap_Volume,SPASX_20_Volume,SPASX_Dividend_Opportunities_Volume,Total_Volume
29-Nov-12,"4,600,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"983,250,000.00","228,050,000.00","128,200,000.00","3,529,849.00","7,206,357.00",
28-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"982,800,000.00","227,450,000.00","128,200,000.00","3,529,849.00","7,206,357.00",
27-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"972,000,000.00","226,750,000.00","128,000,000.00","3,529,849.00","7,206,357.00",
26-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"964,350,000.00","226,750,000.00","127,950,000.00","3,529,849.00","7,206,357.00",
23-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"958,500,000.00","226,700,000.00","127,950,000.00","3,529,849.00","7,206,357.00",
21-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"949,500,000.00","226,450,000.00","127,750,000.00","3,529,849.00","7,206,357.00",
20-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"949,050,000.00","226,250,000.00","127,100,000.00","3,529,849.00","7,206,357.00",
19-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"949,050,000.00","226,600,000.00","126,950,000.00","3,529,849.00","7,206,357.00",
16-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"949,050,000.00","226,700,000.00","126,850,000.00","3,529,849.00","7,206,357.00",
15-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"949,050,000.00","226,900,000.00","126,950,000.00","3,529,849.00","7,206,357.00",
14-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"949,050,000.00","227,050,000.00","126,950,000.00","3,529,849.00","7,206,357.00",
13-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"948,600,000.00","227,650,000.00","126,600,000.00","3,529,849.00","7,206,357.00",
12-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"948,600,000.00","227,650,000.00","126,400,000.00","3,529,849.00","7,206,357.00",
9-Nov-12,"4,500,000.00",0,0,"6,531,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"948,600,000.00","227,450,000.00","126,400,000.00","3,529,849.00","7,206,357.00",
8-Nov-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"940,050,000.00","227,500,000.00","126,250,000.00","3,529,849.00","6,906,357.00",
7-Nov-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"928,350,000.00","227,500,000.00","126,250,000.00","3,529,849.00","6,906,357.00",
6-Nov-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"927,900,000.00","227,600,000.00","125,850,000.00","3,529,849.00","6,806,357.00",
5-Nov-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","6,700,000.00","18,900,000.00",0,"926,550,000.00","228,250,000.00","125,550,000.00","3,529,849.00","6,806,357.00",
2-Nov-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,200,000.00","18,900,000.00",0,"926,550,000.00","229,450,000.00","124,200,000.00","3,529,849.00","6,806,357.00",
1-Nov-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,200,000.00","18,900,000.00",0,"926,550,000.00","233,900,000.00","114,800,000.00","3,529,849.00","6,806,357.00",
31-Oct-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,200,000.00","18,900,000.00",0,"926,550,000.00","232,850,000.00","114,800,000.00","3,529,849.00","6,806,357.00",
30-Oct-12,0,0,0,"6,156,227.00",0,0,0,0,0,0,0,0,0,0,0,"3,529,849.00","6,806,357.00",
26-Oct-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,200,000.00","18,900,000.00",0,"926,550,000.00","229,900,000.00","115,100,000.00","3,529,849.00","6,806,357.00",
25-Oct-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,200,000.00",0,"926,550,000.00","229,750,000.00","115,050,000.00","3,529,849.00","6,806,357.00",
24-Oct-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,200,000.00",0,"926,550,000.00","230,150,000.00","115,050,000.00","3,304,849.00","6,806,357.00",
23-Oct-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,200,000.00",0,"920,700,000.00","230,100,000.00","115,000,000.00","3,304,849.00","6,806,357.00",
22-Oct-12,"4,500,000.00",0,0,"6,156,227.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,200,000.00",0,"920,700,000.00","229,600,000.00","115,150,000.00","3,229,849.00","6,806,357.00",
19-Oct-12,"4,500,000.00",0,0,"5,931,227.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,200,000.00",0,"914,400,000.00","229,000,000.00","115,000,000.00","3,229,849.00","6,806,357.00",
18-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,200,000.00",0,"906,750,000.00","227,850,000.00","115,000,000.00","3,229,849.00","6,806,357.00",
17-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,850,000.00","227,400,000.00","114,950,000.00","3,079,849.00","6,806,357.00",
16-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,850,000.00","227,400,000.00","114,950,000.00","3,079,849.00","6,806,357.00",
15-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","227,550,000.00","114,950,000.00","3,079,849.00","6,806,357.00",
12-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","227,550,000.00","114,950,000.00","3,079,849.00","6,806,357.00",
11-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","228,100,000.00","114,950,000.00","3,079,849.00","6,806,357.00",
10-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","228,250,000.00","114,950,000.00","3,079,849.00","6,606,357.00",
9-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","228,050,000.00","114,950,000.00","3,004,849.00","6,606,357.00",
8-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","228,000,000.00","114,950,000.00","3,004,849.00","6,606,357.00",
5-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","227,700,000.00","114,950,000.00","3,004,849.00","6,606,357.00",
4-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","227,450,000.00","115,600,000.00","3,004,849.00","6,606,357.00",
3-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","227,350,000.00","115,100,000.00","3,004,849.00","6,606,357.00",
2-Oct-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","226,000,000.00","115,100,000.00","3,004,849.00","6,606,357.00",
1-Oct-12,"4,500,000.00",0,0,0,0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","219,700,000.00","124,200,000.00",0,0,
28-Sep-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","218,000,000.00","124,650,000.00","3,004,849.00","6,606,357.00",
27-Sep-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","218,000,000.00","123,900,000.00","3,004,849.00","6,606,357.00",
26-Sep-12,"4,500,000.00",0,0,"6,006,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","218,050,000.00","123,900,000.00","2,929,849.00","6,606,357.00",
25-Sep-12,"4,500,000.00",0,0,"5,856,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"896,400,000.00","216,350,000.00","123,750,000.00","2,929,849.00","6,606,357.00",
24-Sep-12,"4,500,000.00",0,0,"5,856,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"895,500,000.00","218,250,000.00","123,600,000.00","2,929,849.00","6,606,357.00",
21-Sep-12,"4,500,000.00",0,0,"5,856,227.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"895,500,000.00","217,950,000.00","123,600,000.00","2,929,849.00","6,606,357.00",
20-Sep-12,"4,500,000.00",0,0,"5,855,883.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"895,500,000.00","217,650,000.00","123,400,000.00","2,929,849.00","6,606,707.00",
19-Sep-12,"4,500,000.00",0,0,"5,855,881.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"895,500,000.00","216,000,000.00","123,200,000.00","2,930,899.00","6,606,701.00",
18-Sep-12,"4,500,000.00",0,0,"5,855,881.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"895,500,000.00","215,050,000.00","123,000,000.00","2,930,899.00","6,406,701.00",
17-Sep-12,"4,500,000.00",0,0,"5,855,881.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"882,900,000.00","215,050,000.00","122,900,000.00","2,930,899.00","6,306,701.00",
14-Sep-12,"4,500,000.00",0,0,"5,855,881.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"874,350,000.00","213,950,000.00","122,000,000.00","2,930,899.00","6,306,701.00",
13-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","19,200,000.00",0,"874,350,000.00","213,650,000.00","121,300,000.00","2,928,656.00","6,305,502.00",
12-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,700,000.00",0,"874,350,000.00","213,650,000.00","121,150,000.00","2,928,656.00","6,305,502.00",
11-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"874,350,000.00","213,650,000.00","121,000,000.00","2,778,656.00","6,305,502.00",
10-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"873,450,000.00","213,650,000.00","121,000,000.00","2,778,656.00","6,305,502.00",
7-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"873,450,000.00","215,000,000.00","120,900,000.00","2,778,656.00","6,305,502.00",
6-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"873,450,000.00","215,000,000.00","120,650,000.00","2,778,656.00","6,305,502.00",
5-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"873,450,000.00","217,700,000.00","114,500,000.00","2,778,656.00","6,105,502.00",
4-Sep-12,"4,500,000.00",0,0,"5,855,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"873,450,000.00","220,900,000.00","111,250,000.00","2,778,656.00","6,105,502.00",
31-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"876,150,000.00","220,900,000.00","111,000,000.00","2,703,656.00","6,105,502.00",
30-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"876,150,000.00","221,050,000.00","111,000,000.00","2,703,656.00","6,105,502.00",
29-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"876,150,000.00","221,250,000.00","111,000,000.00","2,703,656.00","6,105,502.00",
28-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,400,000.00","18,400,000.00",0,"876,150,000.00","221,250,000.00","111,050,000.00","2,703,656.00","6,105,502.00",
27-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","18,400,000.00",0,"876,150,000.00","221,250,000.00","111,050,000.00","2,703,656.00","6,105,502.00",
24-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","18,700,000.00",0,"876,150,000.00","221,050,000.00","111,050,000.00","2,703,656.00","6,105,502.00",
23-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,050,000.00","111,050,000.00","2,703,656.00","6,105,502.00",
22-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,050,000.00","111,050,000.00","2,703,656.00","6,105,502.00",
21-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,050,000.00","111,050,000.00","2,703,656.00","6,105,502.00",
20-Aug-12,"4,500,000.00",0,0,"5,705,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,200,000.00","111,050,000.00","2,703,656.00","5,905,502.00",
17-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,400,000.00","110,950,000.00","2,703,656.00","5,905,502.00",
16-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,400,000.00","110,950,000.00","2,628,656.00","5,905,502.00",
15-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,400,000.00","110,950,000.00","2,628,656.00","5,905,502.00",
14-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,600,000.00","110,750,000.00","2,628,656.00","5,905,502.00",
13-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,600,000.00","110,750,000.00","2,628,656.00","5,905,502.00",
10-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,600,000.00","110,750,000.00","2,628,656.00","5,905,502.00",
9-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,250,000.00","19,100,000.00",0,"876,150,000.00","221,600,000.00","110,750,000.00","2,703,656.00","5,905,502.00",
8-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,200,000.00","19,100,000.00",0,"876,150,000.00","221,900,000.00","110,150,000.00","2,703,656.00","5,905,502.00",
7-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,200,000.00","19,100,000.00",0,"876,150,000.00","222,400,000.00","110,150,000.00","2,703,656.00","5,905,502.00",
6-Aug-12,"4,500,000.00",0,0,0,0,0,0,0,"33,200,000.00","7,200,000.00","19,100,000.00",0,"876,150,000.00","227,850,000.00","110,150,000.00",0,0,
3-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,200,000.00","19,100,000.00",0,"876,150,000.00","221,550,000.00","110,150,000.00","2,703,656.00","5,905,502.00",
2-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,200,000.00","19,100,000.00",0,"876,150,000.00","221,850,000.00","110,300,000.00","2,703,656.00","5,705,502.00",
1-Aug-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","19,100,000.00",0,"876,150,000.00","222,050,000.00","110,300,000.00","2,703,656.00","5,705,502.00",
31-Jul-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","19,100,000.00",0,"876,150,000.00","224,750,000.00","109,750,000.00","2,703,656.00","5,705,502.00",
30-Jul-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","19,100,000.00",0,"876,150,000.00","224,000,000.00","109,750,000.00","2,703,656.00","5,705,502.00",
27-Jul-12,"4,500,000.00",0,0,"5,555,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","19,100,000.00",0,"876,150,000.00","223,600,000.00","109,350,000.00","2,703,656.00","5,705,502.00",
26-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","19,100,000.00",0,"876,150,000.00","223,000,000.00","109,250,000.00","2,703,656.00","4,605,502.00",
25-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","19,100,000.00",0,"876,150,000.00","223,050,000.00","109,250,000.00","2,628,656.00","4,605,502.00",
24-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","223,000,000.00","109,250,000.00","2,628,656.00","4,605,502.00",
23-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","223,450,000.00","109,250,000.00","2,628,656.00","4,605,502.00",
20-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","223,250,000.00","109,250,000.00","2,628,656.00","4,605,502.00",
19-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","223,050,000.00","109,050,000.00","2,628,656.00","4,605,502.00",
18-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","222,600,000.00","108,950,000.00","2,628,656.00","4,605,502.00",
17-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","221,700,000.00","108,950,000.00","2,628,656.00","4,605,502.00",
16-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","221,200,000.00","108,950,000.00","2,628,656.00","4,605,502.00",
13-Jul-12,"4,500,000.00",0,0,"5,405,098.00",0,0,0,0,"33,200,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","220,300,000.00","108,950,000.00","2,628,656.00","4,605,502.00",
12-Jul-12,"4,500,000.00",0,0,"5,255,098.00",0,0,0,0,"33,600,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","220,800,000.00","108,950,000.00","2,628,656.00","4,405,502.00",
11-Jul-12,"4,500,000.00",0,0,"5,255,098.00",0,0,0,0,"33,600,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","219,950,000.00","108,650,000.00","2,628,656.00","4,305,502.00",
10-Jul-12,"4,500,000.00",0,0,"5,255,098.00",0,0,0,0,"33,600,000.00","7,100,000.00","18,900,000.00",0,"876,150,000.00","220,100,000.00","108,650,000.00","2,628,656.00","4,305,502.00",
9-Jul-12,"4,500,000.00",0,0,"5,255,098.00",0,0,0,0,"33,600,000.00","7,100,000.00","18,700,000.00",0,"876,150,000.00","219,350,000.00","108,650,000.00","2,628,656.00","4,305,502.00",
6-Jul-12,"4,500,000.00",0,0,"5,254,445.00",0,0,0,0,"33,600,000.00","7,100,000.00","18,700,000.00",0,"875,700,000.00","220,850,000.00","108,450,000.00","2,628,082.00","4,305,098.00",
5-Jul-12,"4,500,000.00",0,0,"5,254,471.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,700,000.00",0,"873,900,000.00","221,450,000.00","108,450,000.00","2,628,093.00","4,305,112.00",
3-Jul-12,"4,500,000.00",0,0,"5,254,471.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,200,000.00",0,"873,900,000.00","221,550,000.00","108,050,000.00","2,628,093.00","4,305,112.00",
2-Jul-12,"4,500,000.00",0,0,"5,254,471.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,100,000.00",0,"873,900,000.00","218,100,000.00","107,750,000.00","2,628,093.00","4,305,112.00",
29-Jun-12,"4,500,000.00",0,0,"5,253,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,100,000.00",0,"873,900,000.00","216,250,000.00","107,650,000.00","2,627,165.00","4,303,291.00",
28-Jun-12,"4,500,000.00",0,0,"5,253,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,400,000.00",0,"873,900,000.00","217,200,000.00","108,750,000.00","2,627,165.00","4,303,291.00",
27-Jun-12,"4,500,000.00",0,0,"5,253,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,400,000.00",0,"873,900,000.00","217,350,000.00","107,650,000.00","2,627,165.00","4,303,291.00",
26-Jun-12,"4,500,000.00",0,0,"5,103,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,400,000.00",0,"873,900,000.00","216,450,000.00","107,650,000.00","2,627,165.00","4,303,291.00",
25-Jun-12,"4,500,000.00",0,0,"5,103,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,700,000.00",0,"873,900,000.00","216,350,000.00","107,650,000.00","2,627,165.00","4,303,291.00",
22-Jun-12,"4,500,000.00",0,0,"5,103,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,700,000.00",0,"873,900,000.00","214,650,000.00","107,500,000.00","2,627,165.00","4,303,291.00",
21-Jun-12,"4,500,000.00",0,0,"5,103,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,300,000.00",0,"869,400,000.00","215,300,000.00","107,500,000.00","2,627,165.00","4,203,291.00",
20-Jun-12,"4,500,000.00",0,0,"5,103,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,300,000.00",0,"869,400,000.00","216,000,000.00","107,500,000.00","2,627,165.00","4,203,291.00",
19-Jun-12,"4,500,000.00",0,0,"5,103,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,300,000.00",0,"868,050,000.00","215,950,000.00","107,500,000.00","2,627,165.00","4,203,291.00",
18-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,300,000.00",0,"868,050,000.00","216,450,000.00","107,500,000.00","2,627,165.00","4,003,291.00",
15-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,600,000.00","18,300,000.00",0,"868,050,000.00","217,500,000.00","107,500,000.00","2,627,165.00","4,003,291.00",
14-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,500,000.00",0,"868,050,000.00","216,650,000.00","107,500,000.00","2,627,165.00","4,003,291.00",
13-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,500,000.00",0,"868,050,000.00","217,350,000.00","107,500,000.00","2,627,165.00","4,003,291.00",
12-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,500,000.00",0,"868,050,000.00","217,100,000.00","107,400,000.00","2,627,165.00","4,003,291.00",
11-Jun-12,"4,500,000.00",0,0,0,0,0,0,0,"33,600,000.00","6,700,000.00","18,500,000.00",0,"868,050,000.00","216,500,000.00","107,300,000.00",0,0,
8-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,500,000.00",0,"868,050,000.00","216,350,000.00","107,300,000.00","2,627,165.00","4,003,291.00",
7-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,900,000.00",0,"868,050,000.00","216,150,000.00","107,200,000.00","2,627,165.00","4,003,291.00",
6-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,900,000.00",0,"868,050,000.00","214,750,000.00","107,200,000.00","2,627,165.00","4,003,291.00",
5-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","18,900,000.00",0,"868,050,000.00","214,000,000.00","106,750,000.00","2,627,165.00","4,003,291.00",
4-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"868,050,000.00","212,450,000.00","106,750,000.00","2,627,165.00","4,003,291.00",
1-Jun-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"868,050,000.00","214,650,000.00","106,800,000.00","2,627,165.00","4,003,291.00",
31-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"868,050,000.00","213,250,000.00","106,600,000.00","2,627,165.00","4,003,291.00",
30-May-12,"4,500,000.00",0,0,"4,953,191.00",0,0,0,0,"33,600,000.00","6,700,000.00","19,900,000.00",0,"867,600,000.00","213,200,000.00","106,600,000.00","2,627,165.00","4,003,291.00",
