Date,Index Level,Close,"Cash Distribution (Cents-Per-Unit, AUD)",Volume
13-Oct-2016,150.63,64.66,--,"7,200,000.00"
12-Oct-2016,152.31,65.38,--,"7,200,000.00"
11-Oct-2016,153.26,65.79,--,"7,200,000.00"
10-Oct-2016,154.82,66.46,--,"7,200,000.00"
07-Oct-2016,155.67,66.83,--,"7,200,000.00"
06-Oct-2016,156.50,67.18,--,"7,200,000.00"
05-Oct-2016,154.34,66.26,--,"7,200,000.00"
04-Oct-2016,153.16,65.76,--,"7,200,000.00"
03-Oct-2016,152.31,65.39,--,"7,200,000.00"
30-Sep-2016,151.17,64.91,--,"7,200,000.00"
29-Sep-2016,153.17,65.77,--,"7,200,000.00"
28-Sep-2016,152.26,65.38,--,"7,200,000.00"
27-Sep-2016,152.16,65.34,--,"7,200,000.00"
26-Sep-2016,150.99,64.84,--,"7,200,000.00"
23-Sep-2016,153.33,65.84,--,"7,200,000.00"
22-Sep-2016,153.07,65.73,--,"7,200,000.00"
21-Sep-2016,153.07,65.74,--,"7,200,000.00"
20-Sep-2016,152.64,65.55,--,"7,200,000.00"
19-Sep-2016,152.33,65.42,--,"7,200,000.00"
16-Sep-2016,151.41,65.03,--,"7,200,000.00"
15-Sep-2016,151.00,64.86,--,"7,200,000.00"
14-Sep-2016,151.13,64.92,--,"7,200,000.00"
13-Sep-2016,150.95,64.85,--,"7,200,000.00"
12-Sep-2016,150.30,64.57,--,"7,200,000.00"
09-Sep-2016,154.90,66.53,--,"7,200,000.00"
08-Sep-2016,153.63,65.99,--,"7,200,000.00"
07-Sep-2016,153.13,65.78,--,"7,200,000.00"
06-Sep-2016,152.44,65.49,--,"7,200,000.00"
02-Sep-2016,150.23,64.55,--,"7,200,000.00"
01-Sep-2016,149.51,64.24,--,"7,200,000.00"
31-Aug-2016,150.49,64.67,--,"7,200,000.00"
30-Aug-2016,151.10,64.93,--,"7,200,000.00"
29-Aug-2016,149.06,64.05,--,"7,200,000.00"
26-Aug-2016,147.84,63.54,--,"7,500,000.00"
25-Aug-2016,148.71,63.91,--,"7,500,000.00"
24-Aug-2016,148.03,63.62,--,"7,500,000.00"
23-Aug-2016,148.64,63.88,--,"7,500,000.00"
22-Aug-2016,147.92,63.57,--,"7,500,000.00"
19-Aug-2016,148.54,63.84,--,"7,500,000.00"
18-Aug-2016,148.14,63.67,--,"7,500,000.00"
17-Aug-2016,147.15,63.25,--,"7,500,000.00"
16-Aug-2016,147.48,63.39,--,"7,500,000.00"
15-Aug-2016,146.99,63.18,--,"7,500,000.00"
12-Aug-2016,145.85,62.70,--,"7,500,000.00"
11-Aug-2016,145.26,62.44,--,"7,500,000.00"
10-Aug-2016,144.98,62.32,--,"7,500,000.00"
09-Aug-2016,145.24,62.43,--,"7,500,000.00"
08-Aug-2016,145.40,62.50,--,"7,500,000.00"
05-Aug-2016,144.66,62.19,--,"7,500,000.00"
04-Aug-2016,142.08,61.10,--,"7,500,000.00"
03-Aug-2016,142.45,61.26,--,"7,500,000.00"
02-Aug-2016,144.57,62.16,--,"7,500,000.00"
01-Aug-2016,146.22,62.87,--,"7,500,000.00"
29-Jul-2016,143.02,61.51,--,"7,500,000.00"
28-Jul-2016,146.07,62.82,--,"7,500,000.00"
27-Jul-2016,147.11,63.26,--,"7,500,000.00"
26-Jul-2016,145.54,62.58,--,"7,500,000.00"
25-Jul-2016,145.57,62.60,--,"7,500,000.00"
22-Jul-2016,145.71,62.67,--,"7,500,000.00"
21-Jul-2016,144.98,62.35,--,"7,500,000.00"
20-Jul-2016,144.73,62.25,--,"7,500,000.00"
19-Jul-2016,144.22,62.03,--,"7,500,000.00"
18-Jul-2016,142.84,61.44,--,"7,500,000.00"
15-Jul-2016,142.13,61.14,--,"7,500,000.00"
14-Jul-2016,140.07,60.25,--,"7,500,000.00"
13-Jul-2016,138.86,59.74,--,"7,500,000.00"
12-Jul-2016,138.20,59.45,--,"7,000,000.00"
11-Jul-2016,138.47,59.58,--,"7,000,000.00"
08-Jul-2016,135.49,58.31,--,"7,000,000.00"
07-Jul-2016,137.13,59.01,--,"7,000,000.00"
06-Jul-2016,135.34,58.25,--,"7,000,000.00"
05-Jul-2016,138.38,59.55,--,"7,000,000.00"
01-Jul-2016,138.80,59.73,--,"7,000,000.00"
30-Jun-2016,138.40,59.56,--,"7,000,000.00"
29-Jun-2016,135.99,58.53,--,"7,000,000.00"
28-Jun-2016,135.34,58.25,--,"7,000,000.00"
27-Jun-2016,134.94,58.09,--,"7,000,000.00"
24-Jun-2016,132.50,57.04,--,"7,000,000.00"
23-Jun-2016,135.36,58.26,--,"7,000,000.00"
22-Jun-2016,136.72,58.84,30.76,"7,000,000.00"
21-Jun-2016,136.35,58.69,--,"7,000,000.00"
20-Jun-2016,135.17,58.49,--,"7,000,000.00"
17-Jun-2016,134.35,58.15,--,"7,000,000.00"
16-Jun-2016,135.23,58.53,--,"7,000,000.00"
15-Jun-2016,135.01,58.44,--,"7,000,000.00"
14-Jun-2016,135.25,58.54,--,"7,000,000.00"
13-Jun-2016,134.61,58.27,--,"7,000,000.00"
10-Jun-2016,138.26,59.84,--,"7,000,000.00"
09-Jun-2016,138.96,60.14,--,"7,000,000.00"
08-Jun-2016,138.30,59.86,--,"7,000,000.00"
07-Jun-2016,137.76,59.63,--,"7,000,000.00"
06-Jun-2016,136.73,59.18,--,"7,000,000.00"
03-Jun-2016,136.70,59.18,--,"7,000,000.00"
02-Jun-2016,137.89,59.70,--,"7,000,000.00"
01-Jun-2016,136.75,59.21,--,"7,000,000.00"
31-May-2016,136.39,59.05,--,"7,000,000.00"
27-May-2016,136.59,59.15,--,"7,000,000.00"
26-May-2016,134.65,58.31,--,"7,000,000.00"
25-May-2016,134.97,58.45,--,"7,000,000.00"
24-May-2016,131.85,57.10,--,"7,000,000.00"
23-May-2016,132.29,57.30,--,"7,000,000.00"
20-May-2016,130.67,56.60,--,"7,000,000.00"
19-May-2016,130.24,56.42,--,"7,000,000.00"
18-May-2016,130.09,56.35,--,"7,000,000.00"
17-May-2016,130.29,56.44,--,"7,000,000.00"
16-May-2016,129.40,56.05,--,"7,000,000.00"
13-May-2016,129.74,56.20,--,"7,000,000.00"
12-May-2016,129.92,56.28,--,"7,000,000.00"
11-May-2016,129.93,56.29,--,"7,000,000.00"
10-May-2016,130.81,56.67,--,"7,000,000.00"
09-May-2016,131.36,56.91,--,"7,000,000.00"
06-May-2016,131.06,56.78,--,"7,000,000.00"
05-May-2016,130.19,56.40,--,"7,000,000.00"
04-May-2016,130.35,56.47,--,"7,000,000.00"
03-May-2016,130.96,56.73,--,"7,000,000.00"
02-May-2016,130.68,56.61,--,"7,000,000.00"
29-Apr-2016,130.75,56.64,--,"7,000,000.00"
28-Apr-2016,132.64,57.46,--,"7,000,000.00"
27-Apr-2016,133.97,58.04,--,"7,000,000.00"
26-Apr-2016,131.37,56.91,--,"7,000,000.00"
25-Apr-2016,131.04,56.77,--,"7,000,000.00"
22-Apr-2016,131.96,57.17,--,"7,000,000.00"
21-Apr-2016,132.03,57.20,--,"7,000,000.00"
20-Apr-2016,129.85,56.26,--,"7,000,000.00"
19-Apr-2016,130.89,56.70,--,"7,000,000.00"
18-Apr-2016,130.83,56.68,--,"7,000,000.00"
15-Apr-2016,132.27,57.31,--,"7,000,000.00"
14-Apr-2016,131.84,57.12,--,"7,000,000.00"
13-Apr-2016,132.04,57.21,--,"7,000,000.00"
12-Apr-2016,129.55,56.14,--,"7,000,000.00"
11-Apr-2016,129.58,56.15,--,"7,000,000.00"
08-Apr-2016,129.49,56.12,--,"7,000,000.00"
07-Apr-2016,130.21,56.43,--,"7,000,000.00"
06-Apr-2016,128.96,55.89,--,"7,000,000.00"
05-Apr-2016,129.46,56.11,--,"7,000,000.00"
04-Apr-2016,130.11,56.39,--,"7,000,000.00"
01-Apr-2016,129.29,56.03,--,"7,000,000.00"
31-Mar-2016,130.31,56.65,--,"7,000,000.00"
30-Mar-2016,130.08,56.55,--,"7,000,000.00"
29-Mar-2016,129.48,56.29,--,"7,100,000.00"
28-Mar-2016,129.49,56.30,--,"7,100,000.00"
24-Mar-2016,130.23,56.63,--,"7,100,000.00"
23-Mar-2016,131.37,57.12,--,"7,100,000.00"
22-Mar-2016,130.09,56.57,--,"7,100,000.00"
21-Mar-2016,130.20,56.62,--,"7,100,000.00"
18-Mar-2016,129.92,56.49,--,"7,100,000.00"
17-Mar-2016,127.72,55.54,--,"7,100,000.00"
16-Mar-2016,128.90,56.06,--,"7,100,000.00"
15-Mar-2016,128.44,55.87,--,"7,100,000.00"
14-Mar-2016,128.64,55.95,--,"7,100,000.00"
11-Mar-2016,126.67,55.09,--,"7,100,000.00"
10-Mar-2016,126.65,55.09,--,"7,100,000.00"
09-Mar-2016,125.03,54.39,--,"7,100,000.00"
08-Mar-2016,126.38,54.97,--,"7,100,000.00"
07-Mar-2016,127.10,55.28,--,"7,100,000.00"
04-Mar-2016,128.08,55.71,--,"7,100,000.00"
03-Mar-2016,127.44,55.44,--,"7,100,000.00"
02-Mar-2016,127.94,55.65,--,"7,100,000.00"
01-Mar-2016,126.66,55.10,--,"7,100,000.00"
29-Feb-2016,125.50,54.60,--,"7,100,000.00"
26-Feb-2016,126.10,54.86,--,"7,100,000.00"
25-Feb-2016,123.84,53.89,--,"7,100,000.00"
24-Feb-2016,125.11,54.44,--,"7,100,000.00"
23-Feb-2016,125.65,54.67,--,"7,100,000.00"
22-Feb-2016,125.26,54.51,--,"7,100,000.00"
19-Feb-2016,127.07,55.30,--,"7,300,000.00"
18-Feb-2016,126.48,55.04,--,"7,400,000.00"
17-Feb-2016,123.82,53.89,--,"7,400,000.00"
16-Feb-2016,125.92,54.81,--,"7,400,000.00"
12-Feb-2016,121.59,52.93,--,"7,400,000.00"
11-Feb-2016,122.36,53.27,--,"7,400,000.00"
10-Feb-2016,125.64,54.69,--,"7,400,000.00"
09-Feb-2016,125.75,54.81,--,"7,400,000.00"
08-Feb-2016,125.75,54.84,--,"7,400,000.00"
05-Feb-2016,125.75,54.74,--,"7,400,000.00"
04-Feb-2016,122.42,53.29,--,"7,400,000.00"
03-Feb-2016,122.50,53.33,--,"7,400,000.00"
02-Feb-2016,125.88,54.80,--,"7,400,000.00"
01-Feb-2016,126.66,55.14,--,"7,400,000.00"
29-Jan-2016,127.03,55.29,--,"7,400,000.00"
28-Jan-2016,123.72,53.86,--,"7,400,000.00"
27-Jan-2016,124.10,54.03,--,"7,400,000.00"
26-Jan-2016,123.50,53.78,--,"7,400,000.00"
25-Jan-2016,127.07,55.32,--,"7,400,000.00"
22-Jan-2016,124.37,54.15,--,"7,400,000.00"
21-Jan-2016,121.83,53.06,--,"7,400,000.00"
20-Jan-2016,124.96,54.42,--,"7,700,000.00"
19-Jan-2016,128.21,55.82,--,"7,700,000.00"
15-Jan-2016,127.71,55.61,--,"7,700,000.00"
14-Jan-2016,127.50,55.52,--,"7,700,000.00"
13-Jan-2016,128.43,55.92,--,"7,700,000.00"
12-Jan-2016,127.32,55.44,--,"7,700,000.00"
11-Jan-2016,127.93,55.70,--,"7,700,000.00"
08-Jan-2016,131.14,57.10,--,"7,700,000.00"
07-Jan-2016,129.60,56.43,--,"7,700,000.00"
06-Jan-2016,132.04,57.48,--,"7,700,000.00"
05-Jan-2016,132.70,57.77,--,"7,700,000.00"
04-Jan-2016,132.65,57.75,--,"7,700,000.00"
31-Dec-2015,134.90,58.72,--,"7,700,000.00"
30-Dec-2015,134.23,58.44,--,"7,700,000.00"
29-Dec-2015,134.76,58.66,--,"7,700,000.00"
28-Dec-2015,135.81,58.93,--,"7,700,000.00"
24-Dec-2015,136.75,59.34,--,"7,700,000.00"
23-Dec-2015,137.22,59.54,--,"7,700,000.00"
22-Dec-2015,136.22,59.11,139.49,"7,700,000.00"
21-Dec-2015,136.36,59.18,--,"7,700,000.00"
18-Dec-2015,136.20,60.45,--,"7,700,000.00"
17-Dec-2015,138.56,61.49,--,"7,700,000.00"
16-Dec-2015,136.43,60.55,--,"7,700,000.00"
15-Dec-2015,134.12,59.52,--,"7,700,000.00"
14-Dec-2015,132.70,58.90,--,"7,700,000.00"
11-Dec-2015,134.52,59.71,--,"7,700,000.00"
10-Dec-2015,134.16,59.55,--,"7,700,000.00"
09-Dec-2015,135.43,60.11,--,"7,700,000.00"
08-Dec-2015,136.04,60.38,--,"7,700,000.00"
07-Dec-2015,136.94,60.78,--,"7,700,000.00"
04-Dec-2015,135.75,60.25,--,"7,700,000.00"
03-Dec-2015,137.85,61.19,--,"7,700,000.00"
02-Dec-2015,137.80,61.17,--,"7,700,000.00"
01-Dec-2015,138.19,61.34,--,"7,700,000.00"
30-Nov-2015,136.97,60.80,--,"7,700,000.00"
27-Nov-2015,139.26,61.82,--,"7,700,000.00"
25-Nov-2015,140.26,62.26,--,"7,700,000.00"
24-Nov-2015,140.52,62.38,--,"7,700,000.00"
23-Nov-2015,141.16,62.66,--,"7,700,000.00"
20-Nov-2015,140.90,62.55,--,"7,700,000.00"
19-Nov-2015,140.74,62.48,--,"7,700,000.00"
18-Nov-2015,140.64,62.44,--,"7,700,000.00"
17-Nov-2015,140.45,62.36,--,"7,700,000.00"
16-Nov-2015,139.62,61.99,--,"7,700,000.00"
13-Nov-2015,141.45,62.80,--,"7,700,000.00"
12-Nov-2015,144.32,64.08,--,"7,700,000.00"
11-Nov-2015,143.84,63.86,--,"7,700,000.00"
10-Nov-2015,144.79,64.29,--,"7,700,000.00"
09-Nov-2015,146.28,64.95,--,"7,700,000.00"
06-Nov-2015,147.64,65.55,--,"7,700,000.00"
05-Nov-2015,146.93,65.24,--,"7,700,000.00"
04-Nov-2015,147.38,65.44,--,"7,700,000.00"
03-Nov-2015,144.61,64.22,--,"7,700,000.00"
02-Nov-2015,143.85,63.88,--,"7,700,000.00"
30-Oct-2015,144.39,64.12,--,"7,700,000.00"
29-Oct-2015,145.64,64.68,--,"7,700,000.00"
28-Oct-2015,145.76,64.74,--,"7,700,000.00"
27-Oct-2015,144.61,64.22,--,"7,700,000.00"
26-Oct-2015,144.15,64.02,--,"7,700,000.00"
23-Oct-2015,144.93,64.37,--,"7,700,000.00"
22-Oct-2015,142.84,63.44,--,"7,700,000.00"
21-Oct-2015,143.68,63.82,--,"7,700,000.00"
20-Oct-2015,142.89,63.46,--,"7,700,000.00"
19-Oct-2015,143.47,63.72,--,"7,700,000.00"
16-Oct-2015,143.00,63.52,--,"7,700,000.00"
15-Oct-2015,141.40,62.81,--,"7,700,000.00"
14-Oct-2015,139.38,61.91,--,"7,700,000.00"
13-Oct-2015,139.25,61.85,--,"7,700,000.00"
12-Oct-2015,138.89,61.70,--,"7,700,000.00"
09-Oct-2015,137.84,61.24,--,"7,700,000.00"
08-Oct-2015,139.74,62.08,--,"7,700,000.00"
07-Oct-2015,139.32,61.90,--,"7,700,000.00"
06-Oct-2015,136.44,60.63,--,"7,700,000.00"
05-Oct-2015,136.42,60.62,--,"7,700,000.00"
02-Oct-2015,135.60,60.26,--,"7,700,000.00"
01-Oct-2015,133.56,59.36,--,"7,700,000.00"
30-Sep-2015,133.34,59.26,--,"7,700,000.00"
29-Sep-2015,131.53,58.47,--,"7,700,000.00"
28-Sep-2015,134.03,59.57,--,"7,700,000.00"
25-Sep-2015,133.87,59.50,--,"8,200,000.00"
24-Sep-2015,134.33,59.71,--,"8,200,000.00"
23-Sep-2015,134.94,59.98,--,"8,400,000.00"
22-Sep-2015,137.25,61.00,--,"8,400,000.00"
21-Sep-2015,135.79,60.35,--,"8,400,000.00"
18-Sep-2015,136.58,60.70,--,"8,400,000.00"
17-Sep-2015,137.16,60.96,--,"8,400,000.00"
16-Sep-2015,135.75,60.33,--,"8,400,000.00"
15-Sep-2015,134.26,59.68,--,"8,400,000.00"
14-Sep-2015,133.86,59.50,--,"8,400,000.00"
11-Sep-2015,135.14,60.07,--,"8,400,000.00"
10-Sep-2015,135.39,60.18,--,"8,400,000.00"
09-Sep-2015,138.52,61.57,--,"8,400,000.00"
08-Sep-2015,133.95,59.56,--,"8,400,000.00"
04-Sep-2015,133.81,59.52,--,"8,400,000.00"
03-Sep-2015,133.05,59.19,--,"8,400,000.00"
02-Sep-2015,133.02,59.18,--,"8,400,000.00"
01-Sep-2015,133.17,59.24,--,"8,400,000.00"
31-Aug-2015,134.80,59.96,--,"8,400,000.00"
28-Aug-2015,133.02,59.17,--,"8,400,000.00"
27-Aug-2015,132.66,59.03,--,"8,400,000.00"
26-Aug-2015,130.12,57.90,--,"8,400,000.00"
25-Aug-2015,129.65,57.69,--,"8,400,000.00"
24-Aug-2015,126.49,56.29,--,"8,400,000.00"
21-Aug-2015,130.36,57.99,--,"8,400,000.00"
20-Aug-2015,133.42,59.35,--,"8,400,000.00"
19-Aug-2015,135.52,60.28,--,"8,400,000.00"
18-Aug-2015,136.57,60.75,--,"8,400,000.00"
17-Aug-2015,136.56,60.74,--,"8,400,000.00"
14-Aug-2015,138.55,61.63,--,"8,400,000.00"
13-Aug-2015,138.91,61.79,--,"8,400,000.00"
12-Aug-2015,137.69,61.25,--,"8,400,000.00"
11-Aug-2015,142.42,63.34,--,"8,400,000.00"
10-Aug-2015,141.64,63.00,--,"8,400,000.00"
07-Aug-2015,141.51,62.95,--,"8,400,000.00"
06-Aug-2015,141.64,63.01,--,"8,400,000.00"
05-Aug-2015,142.77,63.51,--,"8,400,000.00"
04-Aug-2015,141.85,63.10,--,"8,400,000.00"
03-Aug-2015,144.11,64.10,--,"8,400,000.00"
31-Jul-2015,144.94,64.47,--,"8,400,000.00"
30-Jul-2015,146.05,64.96,--,"8,400,000.00"
29-Jul-2015,146.42,65.12,--,"8,400,000.00"
28-Jul-2015,145.53,64.73,--,"8,400,000.00"
27-Jul-2015,145.23,64.61,--,"8,400,000.00"
24-Jul-2015,148.57,66.08,--,"8,400,000.00"
23-Jul-2015,148.00,65.81,--,"8,400,000.00"
22-Jul-2015,148.27,65.93,--,"8,400,000.00"
21-Jul-2015,148.29,65.93,--,"8,400,000.00"
20-Jul-2015,148.79,66.16,--,"8,400,000.00"
17-Jul-2015,149.42,66.44,--,"8,400,000.00"
16-Jul-2015,147.61,65.64,--,"8,400,000.00"
15-Jul-2015,147.56,65.63,--,"8,400,000.00"
14-Jul-2015,146.34,65.08,--,"8,400,000.00"
13-Jul-2015,148.85,66.19,--,"8,400,000.00"
10-Jul-2015,146.54,65.17,--,"8,400,000.00"
09-Jul-2015,144.69,64.35,--,"8,400,000.00"
08-Jul-2015,141.40,62.91,--,"8,400,000.00"
07-Jul-2015,147.80,65.72,--,"8,400,000.00"
06-Jul-2015,146.66,65.21,--,"8,400,000.00"
02-Jul-2015,149.31,66.38,--,"8,400,000.00"
01-Jul-2015,148.54,66.03,--,"8,400,000.00"
30-Jun-2015,147.91,65.75,--,"8,400,000.00"
29-Jun-2015,146.92,65.31,--,"8,400,000.00"
26-Jun-2015,150.08,66.69,--,"8,400,000.00"
25-Jun-2015,149.97,66.64,34.71,"8,400,000.00"
24-Jun-2015,151.87,67.49,--,"8,400,000.00"
23-Jun-2015,151.05,67.45,--,"8,400,000.00"
22-Jun-2015,148.86,66.48,--,"8,400,000.00"
19-Jun-2015,146.90,65.62,--,"8,400,000.00"
18-Jun-2015,145.26,64.88,--,"8,400,000.00"
17-Jun-2015,148.20,66.19,--,"8,400,000.00"
16-Jun-2015,145.82,65.13,--,"8,400,000.00"
15-Jun-2015,146.97,65.64,--,"8,400,000.00"
12-Jun-2015,149.41,66.73,--,"8,400,000.00"
11-Jun-2015,148.61,66.37,--,"8,400,000.00"
10-Jun-2015,146.83,65.58,--,"8,400,000.00"
09-Jun-2015,148.50,66.33,--,"8,400,000.00"
08-Jun-2015,150.90,67.41,--,"8,400,000.00"
05-Jun-2015,151.88,67.85,--,"8,400,000.00"
04-Jun-2015,151.92,67.87,--,"8,400,000.00"
03-Jun-2015,149.85,66.94,--,"8,400,000.00"
02-Jun-2015,150.18,67.06,--,"8,400,000.00"
01-Jun-2015,153.84,68.70,--,"8,400,000.00"
29-May-2015,153.35,68.50,--,"8,400,000.00"
28-May-2015,153.83,68.72,--,"8,400,000.00"
27-May-2015,154.17,68.90,--,"8,400,000.00"
26-May-2015,155.29,69.39,--,"8,400,000.00"
22-May-2015,153.17,68.46,--,"8,400,000.00"
21-May-2015,150.07,67.07,--,"8,400,000.00"
20-May-2015,150.78,67.39,--,"8,400,000.00"
19-May-2015,150.54,67.29,--,"8,400,000.00"
18-May-2015,148.05,66.17,--,"8,400,000.00"
15-May-2015,147.85,66.08,--,"8,400,000.00"
14-May-2015,145.65,65.10,--,"8,400,000.00"
13-May-2015,145.16,64.89,--,"8,400,000.00"
12-May-2015,147.51,65.94,--,"8,400,000.00"
11-May-2015,149.74,66.94,--,"8,400,000.00"
08-May-2015,149.60,66.88,--,"8,400,000.00"
07-May-2015,148.95,66.59,--,"8,400,000.00"
06-May-2015,149.02,66.62,--,"8,400,000.00"
05-May-2015,151.10,67.54,--,"8,400,000.00"
04-May-2015,154.02,68.85,--,"8,400,000.00"
01-May-2015,153.13,68.89,--,"8,400,000.00"
30-Apr-2015,153.13,68.45,--,"8,400,000.00"
29-Apr-2015,151.24,67.61,--,"8,400,000.00"
28-Apr-2015,152.54,68.19,--,"8,400,000.00"
27-Apr-2015,155.59,69.56,--,"8,400,000.00"
24-Apr-2015,155.42,69.48,--,"8,300,000.00"
23-Apr-2015,155.40,69.47,--,"8,200,000.00"
22-Apr-2015,155.07,69.34,--,"8,200,000.00"
21-Apr-2015,154.80,69.22,--,"8,200,000.00"
20-Apr-2015,152.70,68.29,--,"8,200,000.00"
17-Apr-2015,153.70,68.73,--,"8,200,000.00"
16-Apr-2015,154.33,69.02,--,"8,200,000.00"
15-Apr-2015,155.59,69.59,--,"7,800,000.00"
14-Apr-2015,155.55,69.57,--,"7,800,000.00"
13-Apr-2015,158.44,70.86,--,"7,800,000.00"
10-Apr-2015,153.50,68.77,--,"7,800,000.00"
09-Apr-2015,151.33,67.85,--,"7,800,000.00"
08-Apr-2015,149.07,66.85,--,"7,800,000.00"
07-Apr-2015,146.92,65.90,--,"7,800,000.00"
06-Apr-2015,146.73,65.81,--,"7,800,000.00"
02-Apr-2015,147.70,66.25,--,"7,800,000.00"
01-Apr-2015,145.49,65.28,--,"7,800,000.00"
31-Mar-2015,145.04,65.08,--,"7,800,000.00"
30-Mar-2015,144.56,64.86,--,"7,700,000.00"
27-Mar-2015,141.18,63.36,--,"7,700,000.00"
26-Mar-2015,140.19,62.92,--,"7,700,000.00"
25-Mar-2015,140.97,63.27,--,"7,700,000.00"
24-Mar-2015,140.37,63.00,--,"7,700,000.00"
23-Mar-2015,140.95,63.26,--,"7,700,000.00"
20-Mar-2015,141.71,63.60,--,"7,700,000.00"
19-Mar-2015,144.70,64.95,--,"7,700,000.00"
18-Mar-2015,142.30,63.88,--,"7,500,000.00"
17-Mar-2015,141.76,63.63,--,"7,500,000.00"
16-Mar-2015,140.35,63.00,--,"7,500,000.00"
13-Mar-2015,140.29,62.98,--,"7,500,000.00"
12-Mar-2015,138.89,62.35,--,"7,500,000.00"
11-Mar-2015,140.90,63.26,--,"7,500,000.00"
10-Mar-2015,139.87,62.79,--,"7,500,000.00"
09-Mar-2015,139.84,62.78,--,"7,500,000.00"
06-Mar-2015,140.77,63.20,--,"7,500,000.00"
05-Mar-2015,139.46,62.61,--,"7,500,000.00"
04-Mar-2015,139.84,62.79,--,"7,500,000.00"
03-Mar-2015,140.39,63.04,--,"7,500,000.00"
02-Mar-2015,141.45,63.51,--,"7,500,000.00"
27-Feb-2015,139.89,62.81,--,"7,500,000.00"
26-Feb-2015,140.64,63.14,--,"7,500,000.00"
25-Feb-2015,139.42,62.60,--,"7,500,000.00"
24-Feb-2015,139.79,62.76,--,"7,500,000.00"
23-Feb-2015,139.42,62.60,--,"7,500,000.00"
20-Feb-2015,139.82,62.48,--,"7,500,000.00"
19-Feb-2015,139.82,62.81,--,"7,500,000.00"
18-Feb-2015,139.82,62.79,--,"7,500,000.00"
17-Feb-2015,139.42,62.61,--,"7,500,000.00"
13-Feb-2015,139.52,62.66,--,"7,500,000.00"
12-Feb-2015,138.93,62.40,--,"7,300,000.00"
11-Feb-2015,139.15,62.50,--,"7,300,000.00"
10-Feb-2015,138.47,62.19,--,"7,200,000.00"
09-Feb-2015,137.69,61.84,--,"7,100,000.00"
06-Feb-2015,138.80,62.34,--,"7,100,000.00"
05-Feb-2015,139.12,62.48,--,"7,100,000.00"
04-Feb-2015,140.42,63.05,--,"7,100,000.00"
03-Feb-2015,140.42,63.06,--,"7,100,000.00"
02-Feb-2015,137.60,61.79,--,"7,100,000.00"
30-Jan-2015,137.98,61.96,--,"7,100,000.00"
29-Jan-2015,139.00,62.40,--,"7,100,000.00"
28-Jan-2015,137.65,61.79,--,"7,100,000.00"
27-Jan-2015,138.20,62.03,--,"7,100,000.00"
26-Jan-2015,138.64,62.23,--,"7,100,000.00"
23-Jan-2015,137.83,61.87,--,"7,100,000.00"
22-Jan-2015,133.42,59.88,--,"7,100,000.00"
21-Jan-2015,132.47,59.46,--,"7,100,000.00"
20-Jan-2015,129.85,58.28,--,"7,100,000.00"
16-Jan-2015,129.22,58.01,--,"7,100,000.00"
15-Jan-2015,129.69,58.21,--,"7,100,000.00"
14-Jan-2015,130.07,58.38,--,"7,100,000.00"
13-Jan-2015,130.73,58.68,--,"7,100,000.00"
12-Jan-2015,129.65,58.19,--,"7,100,000.00"
09-Jan-2015,128.66,57.74,--,"7,100,000.00"
08-Jan-2015,129.47,58.11,--,"7,000,000.00"
07-Jan-2015,128.64,57.74,--,"7,000,000.00"
06-Jan-2015,126.37,56.73,--,"7,000,000.00"
05-Jan-2015,128.50,57.69,--,"7,000,000.00"
02-Jan-2015,129.37,58.08,--,"7,000,000.00"
31-Dec-2014,127.75,57.35,--,"7,000,000.00"
30-Dec-2014,127.08,57.05,--,"7,000,000.00"
29-Dec-2014,129.12,57.97,--,"7,000,000.00"
26-Dec-2014,128.51,57.57,--,"7,000,000.00"
24-Dec-2014,128.38,57.51,--,"6,800,000.00"
23-Dec-2014,127.99,57.34,--,"6,800,000.00"
22-Dec-2014,128.00,57.34,64.25,"6,800,000.00"
19-Dec-2014,126.52,56.68,--,"6,800,000.00"
18-Dec-2014,124.06,56.22,--,"6,800,000.00"
17-Dec-2014,122.97,55.73,--,"6,800,000.00"
16-Dec-2014,123.38,55.92,--,"6,800,000.00"
15-Dec-2014,124.65,56.50,--,"6,800,000.00"
12-Dec-2014,124.97,56.64,--,"6,800,000.00"
11-Dec-2014,125.29,56.79,--,"6,800,000.00"
10-Dec-2014,125.55,56.91,--,"6,800,000.00"
09-Dec-2014,125.24,56.77,--,"6,800,000.00"
08-Dec-2014,127.15,57.64,--,"6,800,000.00"
05-Dec-2014,127.05,57.59,--,"6,800,000.00"
04-Dec-2014,125.37,56.83,--,"6,800,000.00"
03-Dec-2014,123.50,55.98,--,"6,800,000.00"
02-Dec-2014,123.70,56.07,--,"6,800,000.00"
01-Dec-2014,122.73,55.63,--,"6,800,000.00"
28-Nov-2014,124.71,56.54,--,"6,800,000.00"
26-Nov-2014,124.16,56.29,--,"6,800,000.00"
25-Nov-2014,123.11,55.82,--,"6,800,000.00"
24-Nov-2014,122.43,55.51,--,"6,800,000.00"
21-Nov-2014,119.83,54.33,--,"6,800,000.00"
20-Nov-2014,120.12,54.46,--,"6,800,000.00"
19-Nov-2014,120.28,54.53,--,"6,800,000.00"
18-Nov-2014,119.21,54.05,--,"6,800,000.00"
17-Nov-2014,120.13,54.47,--,"6,800,000.00"
14-Nov-2014,120.92,54.83,--,"6,800,000.00"
13-Nov-2014,120.90,54.82,--,"6,800,000.00"
